1,0,"""longitude""","""latitude""
"
3,2061,-117.89241407605834,"33.85264123012086
"
3,2062,-117.89335145875629,"33.874371739780464
"
3,2063,-118.03316343427072,"33.91705149039848
"
3,2064,-118.0482934949713,"33.99564891641651
"
3,2065,-117.93807682244253,"33.815077094717
"
3,2066,-117.92375065625197,"33.93559942318495
"
3,2067,-117.88373020159044,"33.95452574216419
"
3,2068,-117.91333585515746,"34.00697098022099
"
3,2069,-118.13242276351151,"33.99318212332097
"
3,2070,-118.14500990182573,"34.00631198005082
"
3,2071,-118.12090774670766,"33.88266978380086
"
3,2072,-118.20549195967143,"33.98772244144132
"
3,2073,-118.18080381727145,"33.87444238733499
"
3,2074,-118.01686265516071,"33.80548470844841
"
3,2075,-118.04729719756023,"33.83951522307114
"
3,2076,-118.08316729811835,"33.86896869946375
"
3,2077,-118.09396674307514,"33.94545528568459
"
3,2078,-117.92422021258066,"33.97819924294953
"
3,2079,-117.97609881441943,"34.00740646008516
"
3,2080,-118.00327010560024,"33.79084874038277
"
3,2081,-118.14632820506051,"33.931661603509795
"
3,2082,-117.97423019551198,"33.84132071379467
"
3,2083,-118.18225991805727,"33.95953852048457
"
3,2084,-118.00808997878418,"33.8404069645654
"
3,2085,-118.16238174148707,"33.92587500256774
"
3,2086,-118.05124351740024,"33.99330350015575
"
3,2087,-117.92642305814582,"33.984099715873214
"
3,2088,-118.11195539617952,"33.915548033163375
"
3,2089,-118.1091828599264,"33.953002390123615
"
3,2090,-117.91853186538594,"33.95126688038202
"
3,2091,-118.12999167328434,"33.92419095209449
"
3,2092,-118.13640165409481,"33.8569641420286
"
3,2093,-118.08917631622052,"33.830478727159196
"
3,2094,-118.03039876984052,"33.97766310195946
"
3,2095,-117.889409297258,"33.92290757018841
"
3,2096,-117.96240817505351,"33.920712983686116
"
3,2097,-117.92304996318629,"33.96622621123367
"
3,2098,-118.00085221488675,"33.81271507366123
"
3,2099,-118.01500277406718,"33.986601266669126
"
3,2100,-118.02446280526216,"34.0049251967466
"
3,2101,-118.13775916735112,"33.96727664272691
"
3,2102,-118.20685257304132,"33.86931788966542
"
3,2103,-117.9158014945596,"33.87214351772412
"
3,2104,-117.95176881354021,"33.887527019351886
"
3,2105,-117.96190630632479,"33.95212489987809
"
3,2106,-117.89507026235827,"33.8658360933686
"
3,2107,-118.00765232197394,"33.80150996609382
"
3,2108,-117.90423962585349,"33.96289316117179
"
3,2109,-118.1362582375626,"33.94075089770247
"
3,2110,-118.14018164886483,"33.879561642500285
"
3,2111,-118.07659106810212,"33.792066718561735
"
3,2112,-118.0088834326203,"33.8213866891657
"
3,2113,-118.17200158345932,"33.891681333790316
"
3,2114,-118.03299811880167,"33.99802503218039
"
3,2115,-118.14035737858927,"33.8316060253641
"
3,2116,-117.91219189678847,"33.956866181601875
"
3,2117,-118.1390807134722,"33.92894199072441
"
3,2118,-117.91442676917146,"33.853343848478254
"
3,2119,-118.1210323278194,"34.00477160426667
"
3,2120,-117.93594777643989,"33.961908968039396
"
3,2121,-117.95888774887541,"33.984385680163705
"
3,2122,-117.959345306606,"33.984751779927365
"
3,2123,-117.9904847677828,"34.004907198418096
"
3,2124,-117.86117653941345,"33.970584628128776
"
3,2125,-117.86607364391568,"33.92783830439826
"
3,2126,-118.13676284618987,"33.99169149246588
"
3,2127,-118.08769161987186,"33.98061517102791
"
3,2128,-117.93372577079741,"33.87947713785849
"
3,2129,-118.11275953572095,"33.88770382667874
"
3,2130,-117.95115703245445,"33.95154041580548
"
3,2131,-117.91958832646354,"33.95521510318528
"
3,2132,-117.93348817312169,"33.8282938638562
"
3,2133,-118.18717242208014,"33.899806299269564
"
3,2134,-117.89221829678026,"33.805763961847475
"
3,2135,-118.10545179502454,"33.99228239702529
"
3,2136,-117.88551792643653,"33.858392829525
"
3,2137,-118.17341088375136,"33.97372348336766
"
3,2138,-117.86993190505443,"33.79826435476012
"
3,2139,-117.86922488380921,"33.812461226814534
"
3,2140,-118.20482334080204,"33.90733602974468
"
3,2141,-118.2086816420956,"33.805021465075264
"
3,2142,-118.07211338316333,"34.00339858950067
"
3,2143,-118.17393812707061,"33.8050161131606
"
3,2144,-117.87415529930068,"33.86387886978734
"
3,2145,-118.13062374274763,"33.88953402751162
"
3,2146,-117.93310423947554,"33.78846680798925
"
3,2147,-118.15228899589864,"33.882469487578355
"
3,2148,-118.15782681652371,"33.790972539866736
"
3,2149,-117.95412863029848,"33.80633090800809
"
3,2150,-118.09600585397207,"33.82706601317665
"
3,2151,-117.85858863374317,"33.80428242308757
"
3,2152,-118.07693691751899,"34.004079324759964
"
3,2153,-118.09723899124303,"33.89860432430804
"
3,2154,-118.08724588710375,"33.925761724953965
"
3,2155,-117.95436786028263,"33.85273837780686
"
3,2156,-117.918859592936,"33.789914111124
"
3,2157,-117.86462254273631,"34.00327640211381
"
3,2158,-118.09850065320835,"33.912789558229434
"
3,2159,-117.94796122391793,"33.944900590662
"
3,2160,-118.05054639116678,"33.791577305219064
"
3,2161,-118.06764880668109,"33.894455120695824
"
3,2162,-118.11283744401979,"33.89289175294585
"
3,2163,-118.20090051222309,"33.87510303454563
"
3,2164,-117.88456447934547,"33.975132538274906
"
3,2165,-118.04196246449926,"33.927306667732665
"
3,2166,-117.92069559713794,"33.90100869618147
"
3,2167,-118.00603029245306,"33.84926899775506
"
3,2168,-118.19639310717527,"33.98042610739439
"
3,2169,-117.87851304108653,"33.89789693201512
"
3,2170,-118.03421015762008,"33.99850393414329
"
3,2171,-118.09442397497062,"33.83063127658277
"
3,2172,-118.18722509115517,"33.98601953862342
"
3,2173,-117.94484795798715,"33.84934200850721
"
3,2174,-117.86024310356954,"33.912957403063515
"
3,2175,-117.90223288004009,"33.980556824532854
"
3,2176,-117.96815398273084,"33.876244279158115
"
3,2177,-118.15583122938308,"33.90502055138034
"
3,2178,-118.18730443136127,"33.963952100768694
"
3,2179,-117.94470388978738,"33.98097505013116
"
3,2180,-117.93462091602376,"33.81155220749023
"
3,2181,-118.14165194902537,"33.93437093895525
"
3,2182,-117.94395886828976,"33.881809957470644
"
3,2183,-117.93265781405324,"33.82127307689398
"
3,2184,-118.05309006956517,"33.87643694663447
"
3,2185,-117.94397676394357,"33.998810645428755
"
3,2186,-118.16748168277054,"33.89098776710887
"
3,2187,-118.06499205214779,"33.9386353590553
"
3,2188,-117.92882012090615,"33.998334597222346
"
3,2189,-118.08069386679341,"33.956262827495905
"
3,2190,-117.8606318148675,"33.920027059446106
"
3,2191,-118.05558499778209,"33.86226343720495
"
3,2192,-118.13731940460632,"33.82008675524657
"
3,2193,-118.13946078819944,"33.8424669041416
"
3,2194,-118.07459925577423,"33.98240156339499
"
3,2195,-117.91349562377262,"33.94406704975996
"
3,2196,-118.1276095546382,"33.96984591785929
"
3,2197,-117.92032618968602,"33.994408440754306
"
3,2198,-117.96054002838099,"33.93714528504581
"
3,2199,-118.11386989113906,"33.8395472031687
"
3,2200,-118.11297857455145,"33.96797808962247
"
3,2201,-117.99560346885359,"33.9873741340623
"
3,2202,-118.15454492028188,"33.91559699456581
"
3,2203,-117.88024531190061,"33.873951076961276
"
3,2204,-118.01454376973504,"33.9133034304848
"
3,2205,-117.96739503616038,"33.879317320444244
"
3,2206,-117.8618561180527,"33.83011064934504
"
3,2207,-118.19101085026514,"33.89934337966742
"
3,2208,-117.89774999408804,"33.85200556543138
"
3,2209,-118.00017098075989,"33.967992534903054
"
3,2210,-118.08041683095456,"33.82881286376688
"
3,2211,-118.04647277358896,"33.92147891415886
"
3,2212,-118.1171805597035,"33.939871499443676
"
3,2213,-117.94468059046811,"33.84418339220506
"
3,2214,-118.07586736897493,"33.97801213182515
"
3,2215,-118.01346484858944,"33.96868976377968
"
3,2216,-118.08110914009941,"34.00465761696741
"
3,2217,-117.99741138433018,"33.95904922950604
"
3,2218,-117.96173247287307,"33.93462174529848
"
3,2219,-118.16750708211497,"33.857047989885
"
3,2220,-118.17563924608478,"33.901709833935506
"
3,2221,-118.1106397294577,"33.88062124418638
"
3,2222,-118.03231032422012,"33.82181908360288
"
3,2223,-118.18805072803772,"33.922346070521314
"
3,2224,-118.07498205096695,"33.88994193443442
"
3,2225,-118.01140339021293,"33.82792126922496
"
3,2226,-117.94769166667086,"33.95998792214302
"
3,2227,-118.03648171372456,"33.78715296495119
"
3,2228,-118.10841591924957,"33.92861844905282
"
3,2229,-117.92740823223727,"33.83180070312522
"
3,2230,-117.97389338010206,"33.87567310803579
"
3,2231,-117.86403115686961,"33.81437261925059
"
3,2232,-117.97940788346278,"33.909222406059506
"
3,2233,-117.97414941647645,"33.84369042638146
"
3,2234,-118.13455169521917,"33.858282985889055
"
3,2235,-118.16620094416002,"33.88790909999352
"
3,2236,-118.20392776837421,"33.82402772880891
"
3,2237,-118.18452009387168,"33.847179226586086
"
3,2238,-118.1705667123751,"33.976902198401895
"
3,2239,-117.88857807156884,"33.857160214872174
"
3,2240,-117.91800483738373,"33.869967884865844
"
3,2241,-118.20469271219622,"33.816039761194354
"
3,2242,-118.05282171267001,"33.831876655601675
"
3,2243,-117.85723332567788,"33.92588727129877
"
3,2244,-118.08334066722142,"33.91142722995356
"
3,2245,-118.18298317521655,"33.8481919555658
"
3,2246,-118.12527686847642,"33.9913138241952
"
3,2247,-118.02120425069313,"33.84282471388662
"
3,2248,-117.95131451275465,"33.96311717130593
"
3,2249,-117.94048889260259,"33.98628757941256
"
3,2250,-118.16297701137643,"33.93236003626169
"
3,2251,-117.92274678389708,"33.82983085961247
"
3,2252,-117.90614316129567,"33.997710000345506
"
3,2253,-118.16730881755963,"33.88892606280459
"
3,2254,-118.15134935385998,"33.884593982003956
"
3,2255,-118.18956331118927,"33.84501371868038
"
3,2256,-118.14964642693798,"33.967350873248144
"
3,2257,-118.15805371822981,"33.877766496351896
"
3,2258,-118.17548540085137,"33.934705119031584
"
3,2259,-118.1299685264568,"33.896614034551156
"
3,2260,-118.19461287960421,"33.8704031530079
"
3,2261,-117.92937895771203,"33.810652947833134
"
3,2262,-118.17195015635373,"33.93689049387437
"
3,2263,-118.20156949589534,"33.80802140559382
"
3,2264,-117.91361126420053,"33.93913594540078
"
3,2265,-117.96240674003877,"33.89832738974402
"
3,2266,-118.00841664549336,"33.87978407983321
"
3,2267,-117.90829559300042,"33.81458824764716
"
3,2268,-117.9469421518889,"33.88699564106694
"
3,2269,-118.03144194685848,"33.968034094317964
"
3,2270,-118.13032745210302,"33.89093728702986
"
3,2271,-118.04389691079949,"34.001203780280704
"
3,2272,-118.17001355513042,"33.857102634097956
"
3,2273,-118.16074526769926,"33.86522970100074
"
3,2274,-118.09255491076864,"33.999036873216006
"
3,2275,-117.87655939952508,"33.88595637399834
"
3,2276,-118.15010178517083,"33.97085389221564
"
3,2277,-117.89523405162852,"33.92525357231907
"
3,2278,-118.19970544869162,"33.817071807368784
"
3,2279,-117.95245363485222,"33.929004005170846
"
3,2280,-117.95451156902728,"33.83439350158147
"
3,2281,-118.18867888214828,"33.823630105759804
"
3,2282,-118.05248817934431,"33.81791674718826
"
3,2283,-117.98142168414523,"33.93512546843081
"
3,2284,-118.16535791842185,"33.86814641731997
"
3,2285,-118.00542925680313,"33.80727439594013
"
3,2286,-118.03115561308708,"33.87497852078396
"
3,2287,-118.1105199420078,"33.87667493512622
"
3,2288,-118.06655373086653,"33.88387529147041
"
3,2289,-117.87718192420836,"33.9182168050567
"
3,2290,-118.02671751208277,"34.00428666404967
"
3,2291,-117.93327321683834,"33.83857696458947
"
3,2292,-117.85907260000464,"33.98402210019888
"
3,2293,-118.07082435575322,"34.007725540311256
"
3,2294,-118.03424191644801,"33.85350361967714
"
3,2295,-117.8691862836073,"33.841806169575676
"
3,2296,-118.02279679168731,"33.95567930823878
"
3,2297,-117.88775894558583,"33.91713104576949
"
3,2298,-117.87206674875893,"33.92312866542349
"
3,2299,-118.00173881976994,"33.819263475579426
"
3,2300,-118.09093566723143,"33.92719293993099
"
3,2301,-118.17810631730916,"33.8263462293928
"
3,2302,-118.11552582405321,"33.96000702404569
"
3,2303,-118.19099765115524,"33.964973962051026
"
3,2304,-117.91762303335794,"33.94795337337788
"
3,2305,-118.0566044229902,"33.94289281626631
"
3,2306,-118.05613732271956,"33.984508378804804
"
3,2307,-117.90052649504723,"33.923526918325216
"
3,2308,-118.16729582219655,"33.79316164763994
"
3,2309,-118.1250839617707,"33.98878631082501
"
3,2310,-118.11089137840298,"33.964043637127354
"
3,2311,-118.13052908251504,"33.815190774619154
"
3,2312,-117.92015124693633,"33.9659138579975
"
3,2313,-118.13223516185963,"33.882543231150585
"
3,2314,-117.87161902326793,"33.84860041751269
"
3,2315,-118.12948344207369,"33.85281126722614
"
3,2316,-118.03607751762799,"33.98723453604602
"
3,2317,-118.18404759230188,"33.94510601014721
"
3,2318,-118.20556240452491,"33.86930095132741
"
3,2319,-118.0828249969072,"33.890689351815766
"
3,2320,-118.07878484538784,"33.94934898719618
"
3,2321,-118.15855093665907,"33.929232215066726
"
3,2322,-118.01640477504833,"33.99618358357986
"
3,2323,-118.20289539147487,"33.9908282721824
"
3,2324,-117.89821226379314,"33.81516811510341
"
3,2325,-118.13800138744033,"33.790407708566214
"
3,2326,-118.08781233207488,"33.81147293053982
"
3,2327,-117.93801552960426,"33.98728362014569
"
3,2328,-118.11550764281287,"33.852893665340055
"
3,2329,-118.01253166823591,"33.857224406590596
"
3,2330,-117.94462434635268,"33.98609787174379
"
3,2331,-117.96625525744497,"33.97404485668874
"
3,2332,-117.87545012040367,"33.925035408471885
"
3,2333,-118.11715014573629,"33.81945389261915
"
3,2334,-118.16693227984774,"33.986048808829096
"
3,2335,-118.20360247061596,"33.83279495102545
"
3,2336,-117.86411582787105,"33.82440317095711
"
3,2337,-118.02792076433586,"33.79289207493597
"
3,2338,-118.04983341074936,"33.790618548336795
"
3,2339,-118.11133933867164,"33.89071389958066
"
3,2340,-117.97081714601313,"33.82526215951266
"
3,2341,-118.06234457344395,"33.873624532389144
"
3,2342,-118.15964600776893,"33.8073892523143
"
3,2343,-118.14511032534922,"33.86886290710868
"
3,2344,-118.01890829889348,"33.994090979818104
"
3,2345,-118.01975147571135,"33.999122952658745
"
3,2346,-118.0105765680926,"33.854167851839655
"
3,2347,-118.16410797752519,"33.81962959207395
"
3,2348,-117.86129423053413,"33.870664643186494
"
3,2349,-117.98820926737669,"33.946310934797665
"
3,2350,-118.08850860412961,"33.915174326460466
"
3,2351,-117.98298418972172,"33.980424978543596
"
3,2352,-118.06944848725178,"33.87975038133169
"
3,2353,-118.16633261116733,"33.97300362296313
"
3,2354,-118.16679996002888,"33.941527539827185
"
3,2355,-118.14592778851772,"33.92857845061741
"
3,2356,-117.88328006909478,"33.79971233042923
"
3,2357,-118.18513667481011,"33.94381289196531
"
3,2358,-117.91255408412471,"33.90765241840016
"
3,2359,-118.05233791600159,"33.892696561575434
"
3,2360,-117.87608094243475,"33.82381032313971
"
3,2361,-118.10353892831617,"33.93817785498464
"
3,2362,-118.08023939099733,"33.8225544251702
"
3,2363,-118.0953928087674,"33.844414421620314
"
3,2364,-118.20766632513305,"33.82069275747173
"
3,2365,-117.94844274426758,"33.92374400059911
"
3,2366,-117.96538214186721,"33.916852712255604
"
3,2367,-118.21020429023112,"33.98053848808565
"
3,2368,-117.91307883508584,"33.896341001294
"
3,2369,-117.9784784544768,"33.84834093381755
"
3,2370,-118.14544581528311,"33.998168501895144
"
3,2371,-117.96716732241934,"33.940634850849285
"
3,2372,-118.19160229026906,"33.99586870318268
"
3,2373,-117.93660571367491,"33.841386066414856
"
3,2374,-118.17240936462073,"33.881488731516455
"
3,2375,-118.15978443962652,"33.79847727637905
"
3,2376,-117.95389095601755,"33.855938751305295
"
3,2377,-118.0070261380446,"33.810195424645386
"
3,2378,-117.9937416788258,"33.97027973446835
"
3,2379,-118.03024068295136,"33.976293631207085
"
3,2380,-117.92754015905581,"33.79665736207405
"
3,2381,-117.90073007035959,"34.00579081379058
"
3,2382,-118.14312276675564,"33.940439055364465
"
3,2383,-118.00687652774882,"33.86685341946318
"
3,2384,-118.19581056674585,"33.86755521608372
"
3,2385,-118.00402551303597,"33.8217530929836
"
3,2386,-118.03826607015418,"33.914557158766144
"
3,2387,-118.16716331381126,"33.83384469867229
"
3,2388,-118.01077256492648,"33.81662252871314
"
3,2389,-118.08157643607616,"33.94562447233283
"
3,2390,-117.9362380654226,"33.9229919171006
"
3,2391,-117.90000604013034,"33.92440207690552
"
3,2392,-118.15643533269302,"33.98258590741505
"
3,2393,-118.09677266546561,"33.871346235460926
"
3,2394,-117.96239370007059,"33.89219005896037
"
3,2395,-117.94725778005811,"33.79693613336071
"
3,2396,-118.20307567738804,"33.82455084902917
"
3,2397,-117.91853681286565,"33.88373561472673
"
3,2398,-118.20010906698666,"33.93755013577567
"
3,2399,-118.1188203213297,"33.88162873954898
"
3,2400,-118.03408550223645,"33.922174125727345
"
3,2401,-118.19636071903061,"33.952436850352946
"
3,2402,-117.938322644363,"33.91176609449508
"
3,2403,-118.1354742064153,"33.79291666822835
"
3,2404,-118.06615246317703,"33.98732556481404
"
3,2405,-117.88646437523626,"33.96231126037508
"
3,2406,-118.18867856948957,"33.93788005340259
"
3,2407,-118.06516798640398,"33.996644561491046
"
3,2408,-118.14471797554022,"33.85621019546715
"
3,2409,-118.14917441616845,"33.87331137967128
"
3,2410,-118.2070723330288,"33.9864232820298
"
3,2411,-118.13355877263146,"33.97400723734288
"
3,2412,-118.13655792201888,"33.821750723996885
"
3,2413,-117.8593832866549,"33.93175991295151
"
3,2414,-118.14109878713742,"33.944768100895374
"
3,2415,-118.17999823799094,"33.93075184884959
"
3,2416,-118.13475067975222,"33.958454226451835
"
3,2417,-117.99294215138974,"33.921858550511296
"
3,2418,-118.10647451649089,"33.79206896697203
"
3,2419,-117.87882822961014,"33.7881243409787
"
3,2420,-118.03011621259147,"33.8078255756517
"
3,2421,-118.03990764405543,"33.83364926242651
"
3,2422,-118.14822275239683,"33.84821224866641
"
3,2423,-117.9278225059524,"33.84234379046571
"
3,2424,-117.91566151423909,"33.85496274524723
"
3,2425,-118.05286472275073,"33.896723721306095
"
3,2426,-118.19833576001682,"33.79649427184945
"
3,2427,-117.86062100259583,"33.83537182538908
"
3,2428,-118.03309964707853,"33.843183063707755
"
3,2429,-118.05054917163639,"33.85413652056434
"
3,2430,-118.01611460350207,"33.96100955693901
"
3,2431,-117.90009753683647,"33.88606190856763
"
3,2432,-118.00869057702494,"33.92421018163915
"
3,2433,-118.06243722195609,"33.92045342786032
"
3,2434,-117.91476082793594,"33.793544420278586
"
3,2435,-118.1139395400342,"33.82527357174095
"
3,2436,-118.06262203018998,"33.86039285846371
"
3,2437,-118.19719864814431,"33.84005826058239
"
3,2438,-118.07206391885576,"33.953058075850535
"
3,2439,-118.1586089364765,"33.86791700594547
"
3,2440,-118.12589876561734,"33.955220129994636
"
3,2441,-118.0296517005886,"33.90360050893963
"
3,2442,-118.01389465242157,"33.95257159512121
"
3,2443,-118.15014457214465,"34.00594891454309
"
3,2444,-118.15735194210285,"33.79293432613445
"
3,2445,-117.94666793006905,"33.81010823946243
"
3,2446,-118.1084141589435,"33.85772913232889
"
3,2447,-118.17478375712594,"33.797132292020756
"
3,2448,-117.85968482389015,"33.794948229986616
"
3,2449,-118.03774502170737,"33.94394522782694
"
3,2450,-117.85980991830934,"33.96969676807678
"
3,2451,-118.10115622777654,"33.99873432455465
"
3,2452,-118.00867890251564,"33.95747990093633
"
3,2453,-117.90442403524698,"33.84002606710125
"
3,2454,-118.01709899182715,"33.91865966943805
"
3,2455,-118.06250573044076,"33.8441816874565
"
3,2456,-117.92460682889391,"33.88872236261516
"
3,2457,-118.07875455464922,"33.883562223185805
"
3,2458,-118.01922050331457,"33.98715013770773
"
3,2459,-118.00831666096659,"33.913284034709704
"
3,2460,-118.15393852366626,"34.000133789356354
"
3,2461,-118.07059407099437,"33.83429301245576
"
3,2462,-117.90482225843368,"33.8823538250845
"
3,2463,-118.12466313338636,"33.85658275857156
"
3,2464,-117.92788204485248,"33.994184663542015
"
3,2465,-118.10735601031865,"33.93815432160456
"
3,2466,-118.17701883890189,"33.9778295060375
"
3,2467,-118.11032420628763,"33.86161649928684
"
3,2468,-117.95633747935372,"33.99278843757805
"
3,2469,-117.89658555999046,"33.92020300201163
"
3,2470,-118.05157584220669,"33.995473122962686
"
3,2471,-118.1623112610493,"33.83805618050742
"
3,2472,-118.12546834113967,"33.8163676455708
"
3,2473,-118.14256736633513,"33.803198417531654
"
3,2474,-118.1041945380019,"33.97172657684921
"
3,2475,-117.96996164476279,"34.00170831364384
"
3,2476,-117.89228997885267,"33.98155865656584
"
3,2477,-117.97990588004308,"33.88756832369605
"
3,2478,-117.97345421701276,"33.826821022252005
"
3,2479,-118.08972037358073,"33.789385884020945
"
3,2480,-117.9079184671834,"33.99988763734798
"
3,2481,-118.17915982307808,"33.84665379940104
"
3,2482,-118.15749875896564,"33.8641289590027
"
3,2483,-118.01869927678297,"33.91117266618697
"
3,2484,-118.18179927894573,"33.97941360560346
"
3,2485,-118.07348595364871,"33.90441379263187
"
3,2486,-117.89156719950381,"33.97369709941153
"
3,2487,-118.20281082009465,"33.99953632716218
"
3,2488,-117.97550465273099,"33.798280422440804
"
3,2489,-118.09824807367632,"33.93843780743968
"
3,2490,-118.19417171996895,"33.92262387781853
"
3,2491,-117.90910686696276,"33.79788306733215
"
3,2492,-117.98105254518113,"34.00714180148678
"
3,2493,-118.0189516105815,"33.9413455548649
"
3,2494,-117.90188559454937,"33.912398056868746
"
3,2495,-117.87964442058266,"33.900399482815644
"
3,2496,-117.9290131593689,"33.85923108869433
"
3,2497,-117.99703202529287,"33.82019313058511
"
3,2498,-118.04928375556895,"33.96851267549575
"
3,2499,-118.10199209438525,"33.89450167374612
"
3,2500,-118.09685826340078,"33.83688504907596
"
3,2501,-118.12984468782446,"33.96701196041242
"
3,2502,-118.02615797974481,"33.907165483482466
"
3,2503,-118.09221278426719,"33.82518767998364
"
3,2504,-118.07870772122287,"33.81901144486318
"
3,2505,-118.08314885684263,"33.8798363126301
"
3,2506,-118.14610907468337,"33.789427912950934
"
3,2507,-117.9191279815166,"33.81853411882992
"
3,2508,-118.10901313399347,"33.92166408989015
"
3,2509,-118.09980973028617,"33.801637064912796
"
3,2510,-117.9806716988556,"33.82158994731224
"
3,2511,-118.03674377256303,"33.85799023626379
"
3,2512,-117.97542660095725,"33.79367926837141
"
3,2513,-118.08126836632424,"33.87747148553732
"
3,2514,-118.17352680540407,"33.89168436585843
"
3,2515,-117.87038251137889,"33.864005134535205
"
3,2516,-118.01298741253102,"33.936246645602154
"
3,2517,-118.09692565944583,"33.89443397396371
"
3,2518,-118.05438213889317,"33.981712922516024
"
3,2519,-117.89101214911491,"33.96196575758142
"
3,2520,-117.91555324941524,"33.8563846094111
"
3,2521,-117.91649751470122,"33.899142283433164
"
3,2522,-118.1431289055529,"33.96439801257793
"
3,2523,-117.9238509883795,"33.98821323143426
"
3,2524,-117.88997747877139,"33.83229749800646
"
3,2525,-118.10953542995593,"33.925415609548295
"
3,2526,-118.0770956404374,"33.90669198660176
"
3,2527,-118.1393687056824,"33.79433549976591
"
3,2528,-117.99862178057415,"33.80099493418117
"
3,2529,-117.9896851315319,"33.914121670231005
"
3,2530,-118.147360483532,"33.82922813206997
"
3,2531,-117.89849474458367,"33.92901801373969
"
3,2532,-117.97323665414238,"33.800621204131374
"
3,2533,-118.0851915078026,"33.846046559023904
"
3,2534,-117.98904748436424,"33.93176200398922
"
3,2535,-118.12529982623369,"33.991049086677414
"
3,2536,-117.86127303012306,"33.91875606828069
"
3,2537,-118.17414546753066,"33.943269089661904
"
3,2538,-118.14559174897646,"33.853123227482484
"
3,2539,-117.872936675649,"33.90115288256225
"
3,2540,-117.88343004964703,"33.97960686448347
"
3,2541,-118.02744803442,"33.98408359742076
"
3,2542,-118.06758836320243,"33.87229722158962
"
3,2543,-117.93906273732493,"33.84889225228862
"
3,2544,-117.90000043436658,"33.83384734187254
"
3,2545,-118.01066213427352,"34.00300386224809
"
3,2546,-118.11115348131675,"33.880042171257905
"
3,2547,-117.95777553907413,"33.935890463961115
"
3,2548,-117.86820236649503,"33.92098878190347
"
3,2549,-118.17286371000048,"33.99217266351979
"
3,2550,-118.09627580377277,"33.79827081135804
"
3,2551,-118.02237704407686,"33.962035588931045
"
3,2552,-118.128882826374,"33.88155316126097
"
3,2553,-118.04046298382663,"33.803088310445176
"
3,2554,-117.95254943258028,"33.80501463898224
"
3,2555,-118.14262120844937,"33.845623111433724
"
3,2556,-117.97104116283396,"33.84621237702023
"
3,2557,-117.8871335218923,"33.954051913387175
"
3,2558,-117.93937115731153,"33.85014828148078
"
3,2559,-118.19964401761108,"33.920365191669
"
3,2560,-118.12328465143683,"33.95984187037022
"
3,2561,-118.04180589529932,"33.97112620657819
"
3,2562,-118.02793454948481,"33.836492125832784
"
3,2563,-118.12675128797638,"33.79614435890836
"
3,2564,-118.2099067513716,"33.93783530230435
"
3,2565,-118.1659471051856,"33.86666303571426
"
3,2566,-117.91192858518045,"33.86281196852741
"
3,2567,-118.038760316507,"33.831834079381785
"
3,2568,-117.94512071885163,"33.954318291648796
"
3,2569,-118.01543378700222,"33.907114420316134
"
3,2570,-118.01115705788321,"33.99481774855022
"
3,2571,-118.04798357576922,"33.89658724749661
"
3,2572,-118.03094244376054,"33.82656357462043
"
3,2573,-118.02175057647804,"33.8706582992844
"
3,2574,-118.1549850646529,"33.85785966768325
"
3,2575,-118.07040603120018,"33.89323899431502
"
3,2576,-118.09428747482562,"33.82523074491631
"
3,2577,-118.17158191090675,"33.81087270422261
"
3,2578,-118.18265683957975,"33.9055060548207
"
3,2579,-117.94826129484112,"33.825764597631014
"
3,2580,-118.16617908575316,"33.98672309136077
"
3,2581,-118.00296270411879,"33.99781506720408
"
3,2582,-118.04502698717634,"33.78938703830091
"
3,2583,-117.90725922547784,"33.950734915721355
"
3,2584,-117.96533579251785,"33.928226047423436
"
3,2585,-118.04624260324523,"33.916374277561054
"
3,2586,-118.05929835754498,"33.93022689597502
"
3,2587,-118.16851663875516,"33.96492564391894
"
3,2588,-117.92794943047788,"33.93132506155164
"
3,2589,-118.02981307267002,"33.981728696543286
"
3,2590,-117.99960455325842,"33.89131280980882
"
3,2591,-118.10095774608718,"34.00728862258077
"
3,2592,-118.00451378400803,"33.97417047431789
"
3,2593,-118.10603571202702,"33.90167865896325
"
3,2594,-118.14012147476872,"33.883369388433586
"
3,2595,-118.1442308665385,"33.85529889950606
"
3,2596,-118.17044087258964,"33.87677993047354
"
3,2597,-118.03400098089436,"33.93528452587536
"
3,2598,-117.87472384235484,"33.82978151125579
"
3,2599,-118.05602219012889,"33.86490537197579
"
3,2600,-117.93577810676085,"33.902213046858925
"
3,2601,-117.8816191780984,"33.796027207871155
"
3,2602,-117.98345237302519,"33.861703072021584
"
3,2603,-117.98902365177014,"33.860455301985965
"
3,2604,-118.03573593623703,"33.9829433006681
"
3,2605,-118.1816649519743,"33.80957153923526
"
3,2606,-118.09419783622833,"33.90074600392872
"
3,2607,-118.0983902360333,"33.81174681692556
"
3,2608,-117.93043055835625,"33.92764808324472
"
3,2609,-117.97171381110512,"33.80147402779568
"
3,2610,-118.09566973001381,"33.80849086481467
"
3,2611,-117.933649392722,"33.82699509397085
"
3,2612,-118.17485974510696,"33.823447573838614
"
3,2613,-118.04716324529922,"33.84852841192806
"
3,2614,-117.9704442290148,"33.93831724606475
"
3,2615,-118.12307540330583,"33.90364583493965
"
3,2616,-117.8626945069105,"33.927427257475024
"
3,2617,-117.99636650228204,"33.868155675273755
"
3,2618,-117.91592511480872,"33.85992758732923
"
3,2619,-118.15384902618305,"33.90349876403925
"
